,MCB ,IBL,SBM,CIEL,Vivo,CIM,EMTEL,PBL,ASCENCIA,AFREXIM,MEDINE,SUN,NMH,LUX,POLICY,NIT,MDIT,BMH,SEMDEX,SEM-10,,
07/03/2023,315.25,44.5,4.42,6.14,280.25,11.4,,518,22.1,2.64,58.75,28.6,8.4,49,2.64,31,31,24,2003.84,363.03,,
06/03/2023,315,45,4.42,6.14,280.25,11.4,,518,22.1,2.64,58.75,28.6,8.4,49,2.64,31,31,24,2007.51,363.69,,
03/03/2023,315.25,45,4.42,6.14,280.25,11.4,,518,22.1,2.64,58.75,28.6,8.4,49,2.64,31,31,24,2009.77,363.77,,
02/03/2023,315,45,4.41,6.14,280,11.5,,518,22.3,2.64,58.75,28.6,8.4,49,2.64,31,31,24,2010.08,363.66,,
01/03/2023,313,45,4.42,6.14,280,11.5,,518,22.3,2.64,58.75,29,8.4,49.6,2.64,31,31,24,2007.74,362.7,,
28/02/2023,315,45,4.42,6.14,280,11.5,,518,22.3,2.64,58.75,29,8.46,49.6,2.64,31,31,24,2014.38,363.47,,
27/02/2023,315,45,4.42,6.14,271,11.5,,518,22.5,2.65,58.75,29.1,8.46,50.5,2.65,31,31,24,2015.34,363.84,,
24/02/2023,316,45,4.4,6.14,271,11.5,,518,22,2.65,60,29.05,8.48,50.5,2.64,31,31,24,2014.91,363.64,,
23/02/2023,316,47,4.4,6.14,271,11.5,,518,21.7,2.65,60,29.05,8.46,50.5,2.65,31,31,24,2023.05,366,,
22/02/2023,316,47,4.46,6.12,271,11.4,,518,21.65,2.65,59,29.05,8.5,49.55,2.65,31,31,24,2022.14,366.14,,
21/02/2023,316,47,4.25,6.08,271,11.4,,518,21.5,2.65,59,29.05,8.5,49.55,2.63,31,31,24,2014.62,364.6,,
17/02/2023,316,47,4.25,6.08,269.25,11.4,,518,21.05,2.65,57.25,29.05,8.4,49.5,2.59,31,31,24,2009.82,364.06,,
16/02/2023,316,47.05,4.2,6.04,269.25,11.4,,518,21.05,2.65,57.25,29.05,8.5,49,2.6,31,31,24,2007.49,363.49,,
15/02/2023,315,47.05,4.17,6.04,268.75,11.4,,518,21.05,2.65,57.25,29.05,8.5,49,2.65,31.7,31.7,24,2006.59,362.95,,
14/02/2023,313,47,4.17,6,268,11.4,,518,21.05,2.65,57.25,29.05,8.5,49,2.59,31.7,31.7,24,2001.82,362.61,,
13/02/2023,309.75,47,4.17,6,268,11.4,,515,21.05,2.65,57.25,29.05,8.2,50,2.65,31.7,31.7,24.1,1996.5,360.92,,
10/02/2023,305,47,4.16,5.98,268,11.4,,480,21,2.65,57.25,29.05,8.2,50,2.6,31.7,31.7,24.1,1978.67,356.62,,
09/02/2023,303,47,4.2,6,267.25,11.4,,480,21,2.65,57,29.05,8,50.25,2.62,32,32,24.1,1971.34,355.46,,
08/02/2023,302,47,4.2,6,266.5,11.5,,495,21,2.65,57,29,8,50.25,2.64,32,32,24.1,1971.4,355.29,,
07/02/2023,301,47,4.15,5.98,266.25,11.5,,512,21,2.65,57,29,8.16,50,2.66,32,32,24.1,1969.21,353.62,,
06/02/2023,302,47,4.16,6,266.25,11.5,,515,22.5,2.65,57,29,7.98,50,2.68,32,32,24.1,1975.76,355.31,,
03/02/2023,303,48.5,4.18,5.98,266,11.5,,515,22.5,2.7,57,29,8,50,2.68,31.95,31.95,24.1,1985.34,357.99,,
02/02/2023,303.75,48.5,4.2,5.98,266,11.5,,518,22.5,2.7,57.25,28.5,8.18,50,2.7,31.95,31.95,24.1,1993.06,359.93,,
31/01/2023,307,48.5,4.18,5.98,266,11.5,,518,22.5,2.7,58.5,28.5,8.18,50,2.7,31.95,31.95,24.1,2002.36,361.7,,
30/01/2023,305,48.5,4.2,5.98,266,11.5,,518,22.5,2.7,58.5,29,8.18,50,2.72,31.95,31.95,24.1,1999.65,360.74,,
26/01/2023,300.75,48.5,4.25,6,266,11.5,,520,22.5,2.67,58.5,29,8.18,50,2.73,31.95,31.95,24.1,1994.98,359.18,,
25/01/2023,300.25,48.5,4.25,5.98,266,11.5,,520,22,2.67,58.5,29,8.36,50,2.74,31.75,31.75,24.1,1994.45,358.77,,
24/01/2023,300,48.5,4.32,5.98,265.75,11.5,,520,22,2.67,59,29.35,8.46,50,2.74,31.55,31.55,24.1,1995.75,359.04,,
23/01/2023,301.5,48.5,4.37,5.98,265.75,11.5,,523,22.75,2.67,59,29.35,8.46,50.5,2.74,31.55,31.55,24.1,2005.17,360.85,,
20/01/2023,300.25,48.5,4.38,5.98,265.5,11.5,,523,23.25,2.67,59,29.35,8.5,50.5,2.73,31.55,31.55,24.1,2007.62,361.29,,
19/01/2023,301,48.5,4.38,5.98,265.5,11.1,,525,23.25,2.67,59.5,29.4,8.5,50.5,2.74,31.55,31.55,24.1,2008.29,361.67,,
18/01/2023,303,49.5,4.45,6.04,265.5,11.1,,525,23.8,2.67,60,29.4,8.5,50.5,2.75,31.55,31.55,24.1,2023.57,365.15,,
17/01/2023,302,50,4.46,5.94,265.5,11.1,,528,23.8,2.7,60,29.4,8.6,51.5,2.75,31.55,31.55,24.1,2027.21,365.33,,
16/01/2023,300,51.25,4.46,6.02,265,11.1,,528,24,2.7,60,29.45,8.6,51.5,2.76,31.55,31.55,24.25,2031.88,366.46,,
13/01/2023,304,51.25,4.46,6.04,265,11.1,,528,24.25,2.7,60,29.5,8.6,51.5,2.78,31.5,31.5,24.25,2040.98,368.72,,
12/01/2023,304,51.75,4.46,6.04,265,11.1,,528,24.3,2.7,59.75,29.5,8.66,51.5,2.76,31.5,31.5,25.15,2045.25,369.43,,
11/01/2023,304,51.75,4.46,6.1,265,11,,528,24.45,2.7,59,30,8.7,51.25,2.81,31.5,31.5,25.15,2047.31,370.24,,
10/01/2023,305,51.75,4.5,6.14,265,11,,528,24.45,2.7,59,30,8.9,51,2.83,31.5,31.5,25.15,2051.69,371.17,,
09/01/2023,300.75,52,4.57,6.18,265,11,,528,24.45,2.7,58,30,9,51,2.85,31.5,31.5,26.15,2047.48,369.99,,
06/01/2023,305,51.75,4.55,6.2,265,10.5,,528,24.65,2.69,57.75,30.55,9,51,2.85,31.5,31.5,26.15,2052.55,371.81,,
05/01/2023,306.5,51.5,4.5,6.2,265,10.5,,530,24.7,2.69,57,30.5,9.08,51,2.88,31,31,26.15,2052.19,371.92,,
04/01/2023,306,51.5,4.47,6.2,265,10.5,,532,24.75,2.69,57,30.5,9.1,51,2.88,31,31,25.75,2051.96,371.61,,
30/12/2022,307,51.5,4.47,6.2,265,10.5,,532,24.75,2.7,57,30.5,9.1,51,2.88,31,31,25,2055.25,373.02,,
29/12/2022,309,51.5,4.45,6.2,265,10.5,,532,24.75,2.7,57,30.5,9.02,51,2.88,31,31,25,2055.48,373.13,,
28/12/2022,309,51.5,4.45,6.2,265,10.5,,532,24.75,2.7,57,30.5,9.1,51,2.9,31,31,24.45,2054.05,372.75,,
27/12/2022,311,50.25,4.45,6.2,265,10.5,,535,24.8,2.69,57,30.5,9.1,51,2.85,31,31,24.45,2051.68,372.12,,
26/12/2022,309,50.25,4.45,6.32,260,10.5,,535,24.8,2.69,56.5,30.5,9.1,50.75,2.8,31,31,24.45,2047.67,371.56,,
23/12/2022,307.5,50.25,4.46,6.32,260,10.5,,535,24.8,2.69,56.5,30.5,9.1,50.75,2.8,31.5,31.5,24.45,2043.83,371.38,,
22/12/2022,308,50.25,4.48,6.38,260,10.5,,535,24.8,2.69,56.5,30.5,9.1,50.75,2.86,31.5,31.5,24.45,2045.87,371.52,,
21/12/2022,306.75,50.25,4.45,6.38,260,10.5,,535,24.8,2.69,56.5,30.5,9.1,50.75,2.92,31.5,31.5,24.45,2042.77,370.7,,
20/12/2022,308,49.85,4.42,6.4,260,10.5,,538,24.8,2.7,56.25,30.5,9.04,50.75,2.94,31.5,31.5,24.5,2040.55,370.72,,
19/12/2022,310,50,4.4,6.4,251.75,10.5,,539,24.8,2.7,56.25,30.5,9.04,50.5,2.96,31.5,31.5,24.5,2042.53,371.82,,
16/12/2022,311,50,4.4,6.4,251.75,10.35,,540,24.8,2.65,56.5,30.5,9.1,50.5,2.92,31.5,31.5,25,2046.21,371.21,,
15/12/2022,311,50,4.45,6.4,251.75,10.35,,540,24.8,2.65,56.25,30.5,9.04,51,2.82,31.5,31.5,24.5,2048.12,371.49,,
14/12/2022,310.5,50,4.44,6.4,251.75,10.3,,544,24.9,2.65,58,30.5,9.06,51,2.8,31.35,31.35,25,2050.12,371.38,,
13/12/2022,312,50,4.46,6.46,251.75,10.3,,549,24.9,2.65,56,30.5,9.06,52,2.83,31.35,31.35,25,2054.71,372.63,,
12/12/2022,312,50,4.42,6.46,251.75,10.3,,549,24.9,2.65,56,30.5,9.16,52,2.96,31,31,25,2050.74,372.13,,
09/12/2022,312,50,4.42,6.46,251.75,10.2,,549,24.9,2.65,57,30,9.18,58,2.9,31,31,25,2055.86,372.13,,
08/12/2022,310.5,50,4.42,6.5,251.75,10.2,,550,24.9,2.65,57,30,9.2,52,2.7,31.25,31.25,25,2047.09,371.55,,
07/12/2022,310,50,4.42,6.5,251.75,10.2,,550,24.95,2.65,56,30,9.5,51.5,2.65,30.5,30.5,25,2046.59,370.25,,
06/12/2022,310,50,4.42,6.5,251.75,10.2,,549,24.95,2.65,56,30,9.5,51,2.65,30.5,30.5,25,2044.4,369.9,,
05/12/2022,310,50,4.42,6.5,251.75,10,,549,24.95,2.65,56,30.5,9.5,51,2.65,30,30,25,2042.73,369.9,,
02/12/2022,310.25,50,4.42,6.28,251.75,10,,549,24.95,2.65,56,30.6,9.6,51,2.62,30,30,25,2040.43,369.08,,
30/11/2022,312,50,4.45,6.28,251.75,10,,549,24.95,2.65,56,30.6,9.78,51,2.64,29.75,29.75,25,2053.32,370.12,,
29/11/2022,309,50,4.45,6.16,251.75,10,,549,24.95,2.65,56,30.6,9.8,50.25,2.65,29.75,29.75,25.5,2044.52,368.61,,
28/11/2022,308,50,4.45,6.16,251.75,10,,549,24.95,2.65,56,30,9.84,50.25,2.65,29.75,29.75,25.5,2042.16,368.13,,
25/11/2022,306.25,50,4.45,6.1,255,10,,549,24.95,2.65,56,30,9.88,50.25,2.65,29.1,29.1,25.5,2038.88,367.51,,
24/11/2022,306,50,4.46,6.1,255,10,,550,24.95,2.69,56,30,9.9,50.25,2.6,29.1,29.1,25.5,2040.82,367.94,,
23/11/2022,306,50,4.46,6.1,255,10,,550,24.95,2.7,56,29.6,10,50.25,2.68,29.5,29.5,25.5,2042.32,369.19,,
22/11/2022,307,49.9,4.46,6.02,255,10.05,,550,25,2.7,56,32,10.45,50.25,2.8,29.5,29.5,25.5,2052.02,368.47,,
21/11/2022,315,50,4.41,6.02,255,10,,550,25,2.69,56,32,10.45,50.25,2.88,29.5,29.5,25.5,2068.88,372.34,,
18/11/2022,318,50,4.43,6.02,255,9.94,,565,25,2.7,59,32,9.2,50.25,2.93,29.5,29.5,25.5,2078.53,374.46,,
17/11/2022,319,50,4.43,6,260,9.94,,565,25.5,2.7,56,29.6,9.2,50.25,2.9,30,30,23.5,2073.82,375.35,,
16/11/2022,315,50,4.42,6,260,9.94,,565,25.5,2.7,55.25,29.6,9.04,50,2.94,29,29,23.5,2063.32,373.54,,
15/11/2022,312.5,49.9,4.42,6,260,9.9,,565,25.6,2.7,55,29.6,9.04,50,2.98,29,29,23,2052.57,372.72,,
14/11/2022,315.25,49.9,4.42,5.8,260,9.92,,565,25.6,2.7,55,29.6,9.1,51.5,2.98,29,29,23,2053.44,372.44,,
11/11/2022,312,49.9,4.4,5.7,253,10,,565,25.6,2.7,55,29.5,9.02,51.5,3,29,29,23,2041.68,369.57,,
10/11/2022,311,50,4.2,5.7,260,10,,565,25.6,2.7,54.75,29.6,9.28,51.5,2.9,29,29,23,2039.19,368.09,,
09/11/2022,310.25,50,4.18,5.72,250.25,9.9,,570,25.6,2.7,55,29.6,9.02,51.5,3,29,29,23,2032.82,367.98,,
08/11/2022,310,50,4.17,5.8,250.25,10,,585,25.5,2.7,55,30,9.38,52,3,29,29,23,2036.48,366.32,,
07/11/2022,313,50,4.17,5.9,250.25,9.96,,585,25.6,2.7,55,30,9.38,51.5,3.25,27,27,23,2042.41,367.75,,
04/11/2022,313,50,4.16,5.9,250.25,9.94,,585,25.6,2.7,55,30,9.1,50,3.3,27,27,23,2038.37,367.64,,
03/11/2022,318,50,4.16,5.92,250.25,10,,585,25.6,2.7,55,30,9,50,3.35,27,27,23,2050.65,371.39,,
01/11/2022,320,50,4.16,5.92,250.25,10,,585,25.65,2.7,55.5,30,9,50,3.45,27,27,23,2062.12,373.97,,
31/10/2022,320,49.75,4.16,5.9,250.25,10,,585,25.7,2.7,55.5,30,9,50,3.51,27,27,23,2056.07,373.22,,
28/10/2022,317,50,4.16,5.98,254,10,,585,25.7,2.7,55.5,29.75,9,50.5,3.47,27,27,23,2054.74,371.26,,
27/10/2022,317,50,4.16,5.98,254,10,,587,25.7,2.7,55.5,29.75,8.98,50.5,3.57,28,28,23,2057.82,372.21,,
26/10/2022,317,52,4.16,5.98,252,10,,587,25.7,2.7,55.5,29.75,8.98,50.5,3.59,28,28,24,2071.61,374.8,,
25/10/2022,315.5,52,4.2,6,250,10,,587,25.7,2.7,55,29.75,8.98,50.5,3.7,28,28,24,2072.96,374.81,,
21/10/2022,315.25,52,4.2,6.06,250,10,,587,25.7,2.7,55,29.75,8.98,51,3.7,28,28,24,2073.13,375.27,,
20/10/2022,315.25,52,4.2,6.22,250,10,,587,25.7,2.7,55,29.7,8.98,51,3.71,28,28,24,2079.51,376.54,,
19/10/2022,313,52,4.2,6.22,247.5,10,,587,25.7,2.7,55.5,29.7,8.5,51.25,3.71,28,28,24,2072.39,375.03,,
18/10/2022,312,52,4.2,6.3,247.25,10,,587,25.5,2.7,55.5,29.7,9,51.25,3.71,28,28,24,2073.63,374.5,,
17/10/2022,310.5,52,4.25,6.34,247.25,10,,587,25.7,2.7,55.5,33.7,9,51.25,3.71,28,28,24,2079.35,374.32,,
14/10/2022,312,52,4.25,6.42,247.25,10,,587,25.7,2.7,55.25,33.7,9,51.25,3.71,28,28,24,2084.78,375.25,,
13/10/2022,310.5,52,4.25,6.44,247.25,10,,587,25.7,2.7,55.25,33.7,9,52,3.75,28,28,24,2089.92,374.8,,
12/10/2022,311.5,52,4.3,6.44,247.25,10,,587,25.7,2.7,55.25,34,9,52,3.75,28,28,24,2094.6,375.66,,
11/10/2022,312,52,4.3,6.44,247.25,10,,587,25.7,2.7,57,34,9.2,52,3.75,28.4,28.4,24,2098.89,377.09,,
10/10/2022,313,52,4.36,6.44,247.25,10,,586,26,2.7,57,34,9.22,52,3.75,28.5,28.5,25,2105.25,378.13,,
07/10/2022,313,52.75,4.4,6.44,247.25,10,,586,26,2.7,57,34.15,9.24,51.5,3.78,28.5,28.5,25,2111.15,380.03,,
06/10/2022,314.5,52.5,4.4,6.46,247.25,10,,586,26,2.7,59,34.15,9.24,52.75,3.78,28.6,28.6,25,2116.27,380.54,,
05/10/2022,314.5,52.5,4.5,6.48,247.25,10,,586,26,2.7,59,34.2,9.24,52.75,3.78,28.6,28.6,25,2117.92,380.91,,
04/10/2022,315,52.5,4.53,6.5,247.25,10,,586,26,2.7,59,34.2,8.9,52.75,3.78,28.6,28.6,25,2115.23,381.07,,
03/10/2022,316.75,52.75,4.5,6.5,246.75,10,,586,26,2.7,55.25,34.2,9.18,52.75,3.78,28.3,28.3,25,2114.16,381.63,,
30/09/2022,318.25,52.75,4.4,6.5,246.75,10.05,,586,26,2.7,55.25,34.2,9.46,52.75,3.78,28.3,28.3,25,2115.51,381.62,,
29/09/2022,320.25,52.75,4.39,6.48,246.75,10.05,,586,26,2.7,57,34.2,9.4,52.75,3.8,28.3,28.3,25.1,2123.06,383.13,,
28/09/2022,314.75,52,4.38,6.48,246.75,9.96,,586,26,2.7,57,34.2,9.48,52.75,3.77,28.15,28.15,25.1,2108.14,379.39,,
27/09/2022,305.25,50.75,4.4,6.5,246.75,10,,586,26,2.7,55,34.2,9.6,52.75,3.77,28.1,28.1,25.1,2082.09,373.36,,
26/09/2022,305,50.5,4.42,6.5,246.75,10,,585,26,2.7,55,34.2,9.66,52.75,3.77,28,28,25.1,2080.78,373.21,,
23/09/2022,309.5,50.5,4.4,6.5,246.75,10.1,,585,26,2.7,53.5,34,9.66,53,3.77,28,28,25.65,2087.75,375.5,,
22/09/2022,312,50.5,4.4,6.5,246.75,10,,585,26,2.7,53.5,34,9.64,55,3.75,28,28,25.65,2093.96,377.23,,
21/09/2022,314.75,50.5,4.55,6.5,246.5,10.1,,585,26,2.74,53.5,34,9.6,55,3.75,31,31,26,2104.93,379.75,,
20/09/2022,315,50.5,4.55,6.46,246.5,10.1,,585,25.95,2.75,53,34,9.56,55,3.75,31,31,26,2103.97,379.99,,
19/09/2022,317.5,50.5,4.57,6.5,246.5,10.1,,585,26,2.75,53,32,9.56,52.5,3.75,31,31,26,2105.59,381.22,,
16/09/2022,318,50.5,4.59,6.44,246.5,9.94,,585,26,2.75,53,29.65,9.44,51.75,3.75,31,31,25.1,2099.69,381,,
15/09/2022,318,50.5,4.57,6.44,246.5,9.94,,585,26,2.75,53,29.6,9.42,51.25,3.77,31,31,25.1,2099.14,380.96,,
14/09/2022,320,50.5,4.57,6.44,246.5,9.94,,585,26,2.75,53,29.6,9.42,51,3.77,31,31,25.1,2102.91,381.9,,
13/09/2022,321,50.5,4.57,6.44,246.5,9.94,,585,26,2.75,53,29.85,9.42,51,3.77,31,31,25.1,2104.73,382.24,,
12/09/2022,321,50.5,4.56,6.44,246.5,9.94,,585,26,2.75,53,29.75,9.4,51,3.78,31,31,25.1,2105.74,382.62,,
09/09/2022,322,50.5,4.55,6.38,246.5,9.94,,585,25.65,2.75,53,29.3,9.48,51.25,3.78,31,31,25.1,2105.7,382.55,,
08/09/2022,323.5,50.5,4.6,6.38,246.25,9.94,,585,25.7,2.75,53,29.3,9.48,51,3.78,31.5,31.5,25.5,2108.53,383.56,,
07/09/2022,318,50.5,4.5,6.32,246,9.94,,585,25.7,2.75,50,29.2,9.4,51,3.78,31.5,31.5,25.5,2093.66,380.16,,
06/09/2022,316,50.5,4.45,6.3,246,9.9,,585,25.7,2.75,50,29,9.3,54.75,3.77,31.5,31.5,25.9,2092.81,380.21,,
05/09/2022,315.5,50.5,4.45,6.3,246,9.9,,580,25.9,2.75,50,29,9.36,54.75,3.8,31.5,31.5,25.9,2092.56,379.88,,
02/09/2022,315,50.5,4.52,6.3,246,9.94,,580,25.95,2.75,51,29,9.36,54.75,3.8,31.5,31.5,25.9,2094.05,380.11,,
31/08/2022,315,50.5,4.52,6.26,246,9.94,,580,25.95,2.75,51,28.5,9.38,55,3.8,31.5,31.5,25.9,2092.26,380.02,,
30/08/2022,317.25,50.5,4.52,6.26,250,9.9,,580,25.95,2.75,51,28,9.3,55,3.72,31.6,31.6,25.9,2095.66,381.2,,
29/08/2022,318.5,50.5,4.52,6.26,250,9.9,,580,25.95,2.75,51,27.5,9.28,52,3.72,31.6,31.6,25.85,2093.29,380.98,,
26/08/2022,320,50.5,4.55,6.22,250,9.84,,580,26,2.75,51,27.5,9.3,50.5,3.8,31.6,31.6,25.85,2094.99,381.35,,
25/08/2022,316,50.5,4.55,6.24,250,9.8,,580,26.6,2.8,51,27.4,9.28,49.95,3.7,31.6,31.6,25.85,2086.98,380.21,,
24/08/2022,316,50.5,4.59,6.22,250,9.8,,580,26.75,2.8,51,27.3,9.28,49,3.72,31.6,31.6,25.85,2086.97,380.26,,
23/08/2022,311.25,50,4.6,6.22,250,9.8,,580,26.75,2.8,51,27.25,9.02,49,3.72,31.6,31.6,25.85,2074.53,378.1,,
22/08/2022,311,50,4.69,6.22,250,9.8,,580,26.75,2.8,51,27.2,8.9,49,3.8,31.6,31.6,25.85,2078.41,378.75,,
19/08/2022,311,50,4.73,6.22,250,9.8,,580,26.75,2.8,51,27.1,8.7,49,3.9,31.6,31.6,25.85,2078.3,379,,
18/08/2022,307,50,4.8,6.22,250,9.7,,580,27,2.8,50.5,27,8.24,46.5,3.94,31.6,31.6,24.75,2066.56,377.12,,
17/08/2022,306.25,50,4.8,6.18,250,9.7,,587,28,2.8,50.75,27,8.2,46.5,3.94,31.6,31.6,24.75,2068.11,377.82,,
16/08/2022,306,50,4.82,6.18,250,9.7,,587,28,2.8,51,27,8.2,46.8,3.94,31.6,31.6,24.75,2067.45,377.88,,
12/08/2022,306,50,4.8,6.18,250,9.7,,587,28,2.8,51,26.95,8.18,46.8,3.94,31.6,31.6,24.75,2067.51,377.71,,
11/08/2022,306,50,4.55,6.18,248,9.7,,589,28,2.83,52.5,26.95,8.2,46.8,3.94,31.6,31.6,24.75,2063.42,376.52,,
10/08/2022,307,49.5,4.55,6.2,248,9.7,,590,28,2.83,51,26.95,8.04,46.8,3.95,31.6,31.6,24.75,2060.9,376.43,,
09/08/2022,307,49.5,4.5,6.2,248,9.7,,590,28,2.74,51,26.95,8.04,46.8,3.95,31.6,31.6,24.75,2062.62,375.73,,
08/08/2022,308,49.5,4.5,6.2,248,9.7,,590,28.1,2.74,51,26.95,8,46.8,3.95,31.6,31.6,25.5,2065.89,376.31,,
05/08/2022,310,49.5,4.51,6.18,248,9.7,,590,28.25,2.7,51,26.7,8.06,46.8,3.95,31.6,31.6,25.5,2068.66,377.13,,
04/08/2022,309,49.1,4.5,6.14,247.25,9.7,,590,28.25,2.7,51,26.95,7.96,46.9,3.95,31.6,31.6,25.5,2063.76,375.95,,
03/08/2022,301.5,49.5,4.51,6.14,247.25,9.7,,590,28.25,2.99,51.5,26.5,7.9,46.7,3.95,31.6,31.6,25.5,2050.67,374.66,,
02/08/2022,297,49.1,4.5,6.14,247.25,9.6,,590,28.45,2.99,51.5,26.5,7.98,44.7,3.95,31.6,31.6,25.5,2038.55,371.35,,
01/08/2022,295,49.1,4.5,6.14,247.25,9.6,,590,28.45,2.99,51.5,26.2,8,44.5,3.9,31.6,31.6,25.5,2033.91,370.46,,
29/07/2022,283,49.1,4.5,6.14,247.25,9.6,,590,28.5,3,51.25,26.15,8,44.5,3.9,31.6,31.6,25.5,2011.03,364.9,,
28/07/2022,293,49.1,4.55,6.14,247.25,9.6,,590,28.5,3,52,26.15,8,44.5,3.95,31.6,31.6,26,2036.49,370.23,,
27/07/2022,293,49.1,4.56,6.14,247.25,9.6,,590,28.45,3,52,26.1,8.02,44.5,3.95,31.6,31.6,26,2036.48,370.11,,
26/07/2022,294,49.1,4.55,6.24,247,9.6,,590,28.5,3,52.5,26.1,8.06,44.5,3.98,31.6,31.6,26,2041.16,371.19,,
25/07/2022,294.5,49.1,4.57,6.24,247,9.6,,590,28.5,3,53,26.1,8.08,45.1,3.99,31.6,31.6,26,2043.87,371.67,,
22/07/2022,294.75,49,4.57,6.24,247,9.5,,590,28.5,3,53,26.1,8.08,45.1,4,31.6,31.6,26,2042.22,371.35,,
21/07/2022,295,48.75,4.57,6.26,247,9.5,,590,28.5,3,53,26.05,8.04,45.1,3.98,31.6,31.6,26,2044.22,371.72,,
20/07/2022,295.5,48.75,4.6,6.28,247,9.5,,595,28.5,3,53,26.05,8.04,44.5,4,31.45,31.45,26.7,2039.78,370.34,,
19/07/2022,295.5,48.75,4.6,6.28,247,9.5,,595,28.5,3,53,26.05,8.04,43.5,4,31.45,31.45,26.7,2040.19,370.42,,
18/07/2022,295.5,48.7,4.59,6.3,247,9.5,,595,28.5,3,53.5,26,8.08,43.25,4,31.45,31.45,26.7,2039.87,370.26,,
15/07/2022,295.5,48.7,4.6,6.3,247,9.5,,595,28.5,3,53.5,26,8.08,43.5,4,31.6,31.6,26.7,2042.46,371,,
14/07/2022,295.5,48.7,4.6,6.3,247,9.5,,595,28,2.99,54,26.3,8,44,4.03,31.6,31.6,26.7,2043.14,370.58,,
13/07/2022,296,48.7,4.6,6.5,247,9.5,,600,28.5,3,54,26.3,8,44,4.15,31.6,31.6,26.7,2053.13,373.01,,
12/07/2022,295.5,48.5,4.6,6.52,246,9.5,,600,28.5,3,54,26.1,7.94,44,4.15,31.6,31.6,26.7,2052.92,372.8,,
11/07/2022,295,48.5,4.6,6.54,246,9.5,,600,28.6,3,54.5,25.9,8,46,4.19,31.6,31.6,26.7,2057.75,373.52,,
08/07/2022,295.5,48.5,4.6,6.6,246,9.5,,600,28.6,3,55.5,25.9,8.08,46,4.19,31.6,31.6,26.7,2060.53,374.22,,
07/07/2022,300,49,4.65,6.6,246,9.5,,600,28.6,3,55.5,26.1,8.1,46,4.2,31.6,31.6,26.7,2076.63,377.52,,
06/07/2022,300,49,4.7,6.6,246,9.5,,602,28.85,3,55.5,26,8.14,48,4.19,32,32,26.7,2083.25,378.63,,
05/07/2022,303,50,4.7,6.6,246,9.5,,600,28.85,3,55.5,25.85,8.14,45.5,4.2,32,32,26.7,2094.56,381.09,,
04/07/2022,305.75,50,4.7,6.7,246,9.5,,600,28.85,3,55.5,25.85,8.14,45.5,4.25,32,32,26.7,2101.51,382.69,,
01/07/2022,307.5,51,4.72,6.7,246,9.5,,600,29.4,3,55.5,25.75,8.24,50.75,4.25,32,32,27.5,2119.04,385.4,,
30/06/2022,307.5,52,4.8,6.7,246,9.5,,600,29.4,2.95,55.5,25.75,8.24,51.25,4.25,32,32,27.5,2127.14,387.18,,
29/06/2022,307,52,4.84,6.7,245.75,9.5,,602,29.4,2.9,55.5,25.75,8.24,51.5,4.25,32,32,27.5,2124.65,386.79,,
28/06/2022,307.5,52.5,4.85,6.7,245.75,9.5,,602,29.5,2.85,55.5,25.75,8.24,52.5,4.25,32,32,27.5,2132.1,388.25,,
27/06/2022,308,52.5,4.85,6.7,245.5,9.7,,602,29.5,2.7,55.5,25.75,8.24,52.5,4.3,33,33,28.5,2136.1,388.51,,
24/06/2022,308,52.75,4.9,6.7,245.5,9.7,,601,29.5,2.7,55.5,25.75,8.24,53,4.25,33,33,28.5,2144.23,389.53,,
23/06/2022,309,52.75,4.9,6.7,245.25,9.7,,602,29.2,2.7,55.5,25.75,8.36,53,4.3,32,32,28.5,2146.75,389.84,,
22/06/2022,309,52.5,4.9,6.7,245.25,9.7,,602,29.2,2.7,55.5,25.75,8.4,55,4.34,33,33,28.5,2150.29,389.83,,
21/06/2022,310,52.5,4.9,6.74,245,9.7,,602,29,2.95,54.75,25.75,8.4,56,4.38,33,33,28.5,2158.02,390.63,,
20/06/2022,307.75,52.5,4.9,6.8,245,9.7,,602,29,2.95,55.75,25.75,8.4,56,4.4,33,33,28.5,2158.71,392.64,,
17/06/2022,309,53,4.92,6.8,245,9.7,,602,29.5,2.95,55.75,25.75,8.6,56,4.4,33,33,28.5,2167.09,394.57,,
16/06/2022,312,52.75,4.92,6.8,245,9.7,,603,29.5,2.95,55.75,25.8,8.6,56,4.4,33.1,33.1,28.5,2172.53,393.79,,
15/06/2022,313,52.75,4.92,6.9,245,10,,603,29.5,2.95,55.75,26.7,8.52,56,4.4,33.1,33.1,28.5,2178.46,394.6,,
14/06/2022,319,52,4.92,6.9,245,10,,603,29.5,2.95,55.75,26.7,8.52,56,4.42,33.1,33.1,28.5,2186.93,397.07,,
13/06/2022,321.25,52,4.9,6.9,244.5,10,,603,29.5,2.95,55.75,26.5,8.42,55.75,4.5,33.1,33.1,28.5,2194.32,398.24,,
10/06/2022,321,52,4.9,6.9,244.5,10,,603,29.6,2.7,55.75,26.25,8.4,55.75,4.6,33,33,28.5,2193.4,398.12,,
09/06/2022,318.75,52,4.86,6.9,244.5,9.8,,603,29.6,2.95,55.75,25.8,8.36,56,4.6,33.1,33.1,28.5,2183.43,396.15,,
08/06/2022,315,52,4.86,6.9,244.5,9.8,,603,29.6,2.95,55.5,25.7,8.12,56,4.6,33.1,33.1,28,2173.53,393.69,,
